,loss
127,9.532927326122881e-05
128,8.655346328054108e-05
129,0.00010421249204913496
130,9.749885887084362e-05
131,0.00011886036784080354
132,8.508603746516463e-05
133,8.623422281381045e-05
134,0.00010441085060676009
135,8.439958826989446e-05
136,8.716737093319707e-05
137,8.915498382204527e-05
138,8.417738962180635e-05
139,8.262362455613872e-05
140,9.746247199697079e-05
141,8.460259876656571e-05
142,8.733711305945186e-05
143,7.568394496918117e-05
144,8.333352392760683e-05
145,7.922840791471312e-05
146,7.181815961220505e-05
147,7.996656669021464e-05
148,8.019417826545219e-05
149,7.449654763844056e-05
150,7.896718344696159e-05
151,0.00014653872579888298
152,9.84220176208521e-05
153,6.94449135187041e-05
154,8.246088961742696e-05
155,8.128323090074397e-05
156,7.333586123883096e-05
157,7.221657109481733e-05
158,7.051399467118082e-05
159,7.68721204120464e-05
160,7.776789149680838e-05
161,7.075310158389562e-05
162,7.680153707282533e-05
163,7.300987284183931e-05
164,6.438191928721431e-05
165,9.229760339990914e-05
166,6.652895326636786e-05
167,6.603797189676763e-05
168,6.558860515656963e-05
169,7.085298052559795e-05
170,6.567692446815135e-05
171,7.246822855402325e-05
172,6.469769646317386e-05
173,6.75286132512192e-05
174,6.300305176910302e-05
175,9.142506931179191e-05
176,6.59681960387188e-05
177,6.270317759965655e-05
178,6.580032532479187e-05
179,9.245058679397563e-05
180,6.946000517587763e-05
181,6.825262624904112e-05
182,5.7340610455391745e-05
183,7.17706315358236e-05
184,6.94609496592284e-05
185,6.14503155008232e-05
186,5.807896403540079e-05
187,6.36002385405634e-05
188,6.083894432005133e-05
189,9.093029452611128e-05
190,6.280463949249233e-05
191,5.514439955476878e-05
192,5.99324754658674e-05
193,7.480808929632292e-05
194,5.901813804883922e-05
195,6.488536641888348e-05
196,5.715745326977555e-05
197,5.2847100457295386e-05
198,5.4966119620186005e-05
199,5.5068775232949526e-05
200,5.545437850309164e-05
201,7.308359150328811e-05
202,5.764543126018409e-05
203,5.240042025685833e-05
204,7.182519870587308e-05
205,5.27382742294813e-05
206,5.064670155250001e-05
207,5.484449713218841e-05
208,4.966978445971651e-05
209,5.512741529291491e-05
210,6.114870844247297e-05
211,6.269363828879003e-05
212,5.257556378582628e-05
213,5.1769572753712864e-05
214,6.203968226419636e-05
215,5.6298810781214765e-05
216,5.9777380973215954e-05
217,5.263980913544913e-05
218,4.9265150131787106e-05
219,5.958711301023653e-05
220,4.9365660217775584e-05
221,4.970754459302551e-05
222,5.8203636057882415e-05
223,5.303639071972553e-05
224,5.215160254285923e-05
225,4.642961657349215e-05
226,4.887549721576149e-05
227,5.525431212709071e-05
228,5.1427825358123014e-05
229,4.956030876010956e-05
230,5.813213466695302e-05
231,5.0589311846334644e-05
232,4.784508106250545e-05
233,5.059990369402701e-05
234,5.119755902915118e-05
235,4.828817167375724e-05
236,4.8011152843451205e-05
237,5.446655944618989e-05
238,6.169060581751895e-05
239,5.256010107483082e-05
240,4.482365366780203e-05
241,4.954571271374626e-05
242,4.538811616935995e-05
243,4.7941955419028615e-05
244,4.707639025712573e-05
245,4.931931939102393e-05
246,5.6187851787074e-05
247,4.7635344878786107e-05
248,4.814620167254778e-05
249,4.576928375752904e-05
250,4.940618169959955e-05
251,4.91154142217874e-05
252,4.6345570891193386e-05
253,4.522470014797206e-05
254,5.040905727240086e-05
255,4.489555212385162e-05
256,5.3092966934797665e-05
257,4.7851674341136445e-05
258,4.7845929532239476e-05
259,5.135756738031055e-05
260,6.703744210622931e-05
261,4.185139579350799e-05
262,4.649655713998082e-05
263,4.95217378979691e-05
264,4.464065342569247e-05
265,4.650524876175251e-05
266,4.287238334154421e-05
267,4.136440294974566e-05
268,4.8379676013266116e-05
269,4.579547252110494e-05
270,4.672650103994512e-05
271,4.3525795060455895e-05
272,4.8362654876218536e-05
273,4.990295899495165e-05
274,4.8891941980870974e-05
275,4.1827513143196674e-05
276,5.150088108675695e-05
277,4.4374812237732306e-05
278,4.471142163128365e-05
279,4.5558136883725004e-05
280,5.8063490955915526e-05
281,4.856823556988831e-05
282,4.634689481523332e-05
283,4.591399755538185e-05
284,4.454974440863853e-05
285,4.072412656615501e-05
286,4.1345925943120034e-05
287,5.2070214801904794e-05
288,4.342631333900079e-05
289,4.630152606692753e-05
290,4.4333217369510694e-05
291,4.418159846269764e-05
292,4.166761180966422e-05
293,4.197975630615582e-05
294,3.7868370617099494e-05
295,4.397003866078465e-05
296,4.5651680535539644e-05
297,4.092637820646841e-05
298,4.123521987607807e-05
299,3.884490202908437e-05
300,4.874348486295678e-05
301,4.470733620109968e-05
302,4.391053090534305e-05
303,4.333838689410156e-05
304,4.0782257244034136e-05
305,4.286084279204697e-05
306,4.5754742060667555e-05
307,3.93768537680614e-05
308,4.100581974385529e-05
309,4.903304838245793e-05
310,4.998428596114321e-05
311,4.437669560985295e-05
312,4.74925648943557e-05
313,4.2028328792708945e-05
314,4.2983921825175754e-05
315,3.795695086733993e-05
316,3.8633490375976846e-05
317,3.9517533412716254e-05
318,4.021428731056199e-05
319,5.146416735525039e-05
320,3.878726383195255e-05
321,4.484293821064497e-05
322,4.793549396333533e-05
323,3.5714115690374446e-05
324,5.1552710995514285e-05
325,4.3228070801373784e-05
326,4.105036181527122e-05
327,4.153989796901677e-05
328,3.7761348328866036e-05
329,4.53763642467887e-05
330,4.60941783789282e-05
331,3.964324669028614e-05
332,4.955883699501615e-05
333,4.29373873573692e-05
334,3.61207366774968e-05
335,4.2391123121701685e-05
336,4.647752850918078e-05
337,3.8997625998231584e-05
338,4.5818419197533105e-05
339,3.437744339455965e-05
340,4.894968373779841e-05
341,3.7528614822248773e-05
342,3.554566452116593e-05
343,3.731677587426868e-05
344,4.104914377292809e-05
345,4.318653276718835e-05
346,3.75394307459164e-05
347,3.764855245567354e-05
348,4.086645784318009e-05
349,4.279398882646784e-05
350,4.009115968764749e-05
351,4.131239123712582e-05
352,3.763458648522159e-05
353,3.979258605308973e-05
354,3.641650353384139e-05
355,3.7803027886431984e-05
356,3.355012967575427e-05
357,3.8987483816229204e-05
358,4.4997609469248876e-05
359,3.9019793198918576e-05
360,3.605706307602607e-05
361,3.612183663565163e-05
362,3.449120983245854e-05
363,3.659842062405723e-05
364,3.8372093957430586e-05
365,3.7405386974769576e-05
366,3.733776560333219e-05
367,3.640023747005403e-05
368,4.399308525152348e-05
369,3.755048106400811e-05
370,5.05550222872605e-05
371,3.708639115836065e-05
372,3.8284703091067485e-05
373,4.0562040478728024e-05
374,4.227306019079883e-05
375,3.767598491259582e-05
376,3.674556062850804e-05
377,3.703139236989845e-05
378,3.373034100928245e-05
379,3.4451325334702394e-05
380,3.7807409644251475e-05
381,3.467249750229978e-05
382,3.722272852752447e-05
383,3.723722206995671e-05
384,4.412344712790446e-05
385,4.024025986710579e-05
386,5.718125031749475e-05
387,3.4909483928742924e-05
388,3.585652920723818e-05
389,3.743018140165107e-05
