,loss
145,8.933544352894362e-05
146,9.616318545041623e-05
147,7.679987323045746e-05
148,8.244519160376373e-05
149,9.028930406783038e-05
150,7.844985019522265e-05
151,7.371728384080747e-05
152,8.288865252322692e-05
153,7.106131061799811e-05
154,9.90032273701948e-05
155,7.789150740953861e-05
156,7.932541689146444e-05
157,7.359175198428663e-05
158,7.460228595784974e-05
159,7.069963944865777e-05
160,6.935961577120402e-05
161,6.528621441153028e-05
162,9.494868831012777e-05
163,6.801256271803936e-05
164,6.714736107879182e-05
165,7.35111122357946e-05
166,8.311852578535238e-05
167,7.147276117210981e-05
168,8.265926655510183e-05
169,6.74378567540498e-05
170,6.826441279496227e-05
171,7.392463165891332e-05
172,9.086149752956233e-05
173,6.19469251789289e-05
174,6.073953536317647e-05
175,6.183695255743821e-05
176,5.8818190660266185e-05
177,5.806182446888218e-05
178,6.493484234518053e-05
179,6.386354167534467e-05
180,6.965304242136845e-05
181,6.24794052029701e-05
182,6.47222707397945e-05
183,6.31813961539582e-05
184,6.292983084520583e-05
185,5.736125167159004e-05
186,6.412794096766878e-05
187,6.614360701167211e-05
188,6.998582168878089e-05
189,6.836234657394929e-05
190,7.101773165518346e-05
191,6.589950709564495e-05
192,5.546735055971874e-05
193,6.285861551350411e-05
194,6.610815143034931e-05
195,5.752124135246202e-05
196,6.24687079339579e-05
197,5.671171204818213e-05
198,5.2378152969219315e-05
199,5.4167986985092964e-05
200,5.254255406219196e-05
201,7.171016933887741e-05
202,7.508356176545566e-05
203,5.34967528830668e-05
204,5.933535664504557e-05
205,5.866050301431941e-05
206,5.845723206438688e-05
207,5.651814635499397e-05
208,5.2953998851583455e-05
209,6.515609004462402e-05
210,5.270650288734398e-05
211,5.893938342390193e-05
212,6.14764969434046e-05
213,5.673841145487683e-05
214,5.079530517537367e-05
215,7.847688656282372e-05
216,5.488661001456429e-05
217,6.981758947885805e-05
218,5.169209313275936e-05
219,6.747615903127071e-05
220,4.8662334111050935e-05
221,6.173537646609576e-05
222,5.779687725541571e-05
223,4.907132459583755e-05
224,5.2368727121257164e-05
225,4.98027843160973e-05
226,5.4424786859951294e-05
227,5.606983162619159e-05
228,6.181995232750955e-05
229,5.19214465342186e-05
230,4.940932376735057e-05
231,5.58874671171255e-05
232,5.389682046170417e-05
233,4.9532194184663e-05
234,5.193193956850173e-05
235,5.1954414453623274e-05
236,4.913882684723847e-05
237,5.008970795654368e-05
238,4.7337056582865974e-05
239,6.102475805587278e-05
240,5.4322259727388427e-05
241,4.590326336613905e-05
242,5.172253598711992e-05
243,6.878140994399755e-05
244,4.7947932027725174e-05
245,4.7766101918730274e-05
246,4.770975755600075e-05
247,4.524698714424867e-05
248,4.774248626703964e-05
249,6.289968964033838e-05
250,4.858320348824347e-05
251,4.4971789627749424e-05
252,5.066736853229375e-05
253,4.2796970132585906e-05
254,4.638680648023424e-05
255,5.010250860532061e-05
256,4.57237094609186e-05
257,4.856606402430886e-05
258,5.8574501915909786e-05
259,4.572439285798976e-05
260,5.053797865679511e-05
261,6.383448974238202e-05
262,5.2144453994568855e-05
263,4.8005745826140775e-05
264,4.4391203188778386e-05
265,4.3200656609406996e-05
266,4.707178657259081e-05
267,4.337104724166387e-05
268,5.973504959193137e-05
269,4.419260951864118e-05
270,5.131522070150022e-05
